35,"Số 10 
Ngách 61 
Ngõ 88 Giáp Nhị",501,Hoàng Mai,"Hình ảnh,video",1 NGỦ+GÁC XÉP,22+6 gác,"4,500,000 đ","Tặng khách 1000k chuyển vào
Tặng CTV 300k khi chốt",Có khách,,Full đồ như ảnh,Bảo Chấn,,,,,,,,,,,,,,,
39,"Số 10 
Ngách 61 
Ngõ 88 Giáp Nhị",502,Hoàng Mai,"Hình ảnh,video",1 NGỦ+GÁC XÉP,22+6 gác,"4,500,000 đ","Tặng khách 1000k chuyển vào
Tặng CTV 300k khi chốt",Có khách,,Full đồ như ảnh,Bảo Chấn,,,,,,,,,,,,,,,
37,"Số 10 
Ngách 61 
Ngõ 88 Giáp Nhị",504,Hoàng Mai,"Hình ảnh,video",1 NGỦ+GÁC XÉP,22+6 gác,"4,000,000 đ","Tặng khách 1000k chuyển vào
Tặng CTV 300k khi chốt",Có khách,,Full đồ như ảnh,Bảo Chấn,,,,,,,,,,,,,,,
7,"Số 10 
Ngách 61 
Ngõ 88 Giáp Nhị",506,Hoàng Mai,"Hình ảnh,video",1 NGỦ+GÁC XÉP,22+6 gác,"4,000,000 đ",Tặng 1000k chuyển vào,Có khách,,Full đồ như ảnh,Bảo Chấn,0934686094,,,,,,,,,,,,,,
37,"Số 10 
Ngách 61 
Ngõ 88 Giáp Nhị",604,Hoàng Mai,"Hình ảnh,video",1 NGỦ+GÁC XÉP,22+6 gác,"4,000,000 đ","Tặng khách 1000k chuyển vào
Tặng CTV 300k khi chốt",Có khách,,Full đồ như ảnh,Bảo Chấn,,,,,,,,,,,,,,,
41,"Số 10 
Ngách 61 
Ngõ 88 Giáp Nhị",605,Hoàng Mai,"Hình ảnh,video",1 NGỦ+GÁC XÉP,22+6 gác,"4,000,000 đ","Tặng khách 1000k chuyển vào
Tặng CTV 300k khi chốt",Có khách,,Full đồ như ảnh,Bảo Chấn,,,,,,,,,,,,,,,
14,"Số 10 
Ngách 61 
Ngõ 88 Giáp Nhị",607,Hoàng Mai,"Hình ảnh,video",1 NGỦ+GÁC XÉP,22+6 gác,"4,700,000 đ",,Có khách,,Full đồ như ảnh,Bảo Chấn,0934686094,,,,,,,,,,,,,,
40,"Số 10 
Ngách 61 
Ngõ 88 Giáp Nhị",606,Hoàng Mai,"Hình ảnh,video",1 NGỦ+GÁC XÉP,22+6 gác,"4,000,000 đ","Tặng khách 1000k chuyển vào
Tặng CTV 300k khi chốt",Có khách,,Full đồ như ảnh,Bảo Chấn,,,,,,,,,,,,,,,
,"Số 10 
Ngách 61 
Ngõ 88 Giáp Nhị",702,Hoàng Mai,"Hình ảnh,video",1 NGỦ+GÁC XÉP,25+6 gác,"4,700,000 đ",Tặng 1000k chuyển vào,Có khách,,Full đồ như ảnh,,,,,,,,,,,,,,,,
7,"Số 10 
Ngách 61 
Ngõ 88 Giáp Nhị",501,Hoàng Mai,"Hình ảnh,video",1 NGỦ+GÁC XÉP,26+6 gác,"4,700,000 đ",,Có khách,,Full đồ như ảnh,,,,,,,,,,,,,,,,
9,"Số 7 
Ngách 70
Ngõ 29 Khương Hạ",602,Thanh Xuân,"Link ảnh,video",Phòng Gác xép,"Sàn 28
Gác 8","6,000,000 đ",,Có khách,,Full đồ như ảnh,,,,,,,,,,,,,,,,
10,"Số 7 
Ngách 70
Ngõ 29 Khương Hạ",404,Thanh Xuân,"Link ảnh,video",Phòng Gác xép,"Sàn 28
Gác 8","5,000,000 đ",,Có khách,,Full đồ như ảnh,,,,,,,,,,,,,,,,
11,"Số 7 
Ngách 70
Ngõ 29 Khương Hạ",506,Thanh Xuân,"Link ảnh,video",Phòng Gác xép,"Sàn 28
Gác 8","5,200,000 đ",,Có khách,,Full đồ như ảnh,,,,,,,,,,,,,,,,
12,"Số 10 
Ngách 61 
Ngõ 88 Giáp Nhị",202,Hoàng Mai,"Hình ảnh,video",1 NGỦ+GÁC XÉP,28,"4,700,000 đ",,Có khách,,Full đồ như ảnh,,,,,,,,,,,,,,,,
10,"Số 7 
Ngách 70
Ngõ 29 Khương Hạ",502,Thanh Xuân,"Link ảnh,video",Phòng Gác xép,"Sàn 30
Gác 8","6,000,000 đ",,Có khách,,Full đồ như ảnh,,,,,,,,,,,,,,,,
11,"Số 10 
Ngách 61 
Ngõ 88 Giáp Nhị",307,Hoàng Mai,"Hình ảnh,video",1 NGỦ+GÁC XÉP,28,"4,700,000 đ",,Có khách,,"Đệm, tủ quần áo , điều hòa, nóng lạnh, tủ bếp,bàn ăn hút mùi, bồn rửa bát, sofa, máy giặt ",T6,,,,,,,,,,,,,,,
12,"Số 10 
Ngách 61 
Ngõ 88 Giáp Nhị",406,Hoàng Mai,"Hình ảnh,video",1 NGỦ+GÁC XÉP,28,"4,500,000 đ",,Có khách,,"Đệm, tủ quần áo , điều hòa, nóng lạnh, tủ bếp,bàn ăn hút mùi, bồn rửa bát, sofa, máy giặt ",T6,,,,,,,,,,,,,,,
,"Số 9
 Ngõ 367 Nguyễn Khang",701( fix),Cầu Giấy,https://drive.google.com/drive/folders/1ZSQfanINrTQ8rjLeJgK4cCbdblNIMK7M,"Studio
",30,"5,500,000 đ","""Điện 4k/số
Nước 32k/1 khối
mạng 80k/phòng
Dịch vụ khác: vệ sinh/điện chung, thang máy, rác 200k/phòng
Không nuôi pet, tối đa ở 4, không xe điện, không người nước ngoài""",trống,,Full đồ như ảnh,Hoàng,037 6074862,,,,,,,,,,,,,,
,"Số 9
 Ngõ 367 Nguyễn Khang",704,Cầu Giấy,"Hình ảnh,video","Studio
",24,"4,400,000 đ",Miễn phí tiền nhà đến 15/04,Có khách,,Full đồ như ảnh,Thịnh,0981074306,Căn đối tác,,,,,,,,,,,,,
,"Số 9
 Ngõ 367 Nguyễn Khang",602,Cầu Giấy,"Hình ảnh,video","Studio
",24,"4,700,000 đ",,Có khách,,Full đồ như ảnh,Thịnh,0981074306,Căn đối tác,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Số 11 ngách 11
ngõ 146 
Vương Thừa Vũ",702,Thanh Xuân,https://drive.google.com/drive/folders/1WcIhEXQ2WxBkQ2xgYzIXw9Ta-2jk2wGM,1 Ngủ 1 Khách,26+6 GÁC,"6,500,000 đ","""Điện 4k/số
Nước 32k/1 khối
mạng 80k/phòng
Dịch vụ khác: vệ sinh/điện chung, thang máy, rác 200k/phòng
Không nuôi pet, tối đa ở 4, không xe điện, không người nước ngoài""",31/07,,Full đồ như ảnh,"Bảo Chấn
",0934686094,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"Số 10 
Ngách 61 
Ngõ 88 Giáp Nhị",704,Hoàng Mai,"Hình ảnh,video",1 NGỦ+GÁC XÉP,25,"4,500,000 đ",,Có khách,,Full đồ như ảnh,,,,,,,,,,,,,,,,
14,"Số 10 
Ngách 61 
Ngõ 88 Giáp Nhị",308,Hoàng Mai,"Hình ảnh,video",1 NGỦ+GÁC XÉP,28,"4,700,000 đ",,Có khách,,Full đồ như ảnh,,,,,,,,,,,,,,,,
10,"Số 10 
Ngách 61 
Ngõ 88 Giáp Nhị",505,Hoàng Mai,"Hình ảnh,video",1 NGỦ+GÁC XÉP,24,"4,500,000 đ",,Có khách,,Full đồ như ảnh,,,,,,,,,,,,,,,,
,"Số 10 
Ngách 61 
Ngõ 88 Giáp Nhị",507,Hoàng Mai,"Hình ảnh,video",1 NGỦ+GÁC XÉP,28,"4,800,000 đ",,Có khách,,"Đệm, tủ quần áo , điều hòa, nóng lạnh, tủ bếp,bàn ăn hút mùi, bồn rửa bát, sofa, máy giặt ",,,,,,,,,,,,,,,,
3,"Số 10 
Ngách 61 
Ngõ 88 Giáp Nhị",503,Hoàng Mai,"Hình ảnh,video",1 NGỦ+GÁC XÉP,25,"4,500,000 đ",,Có khách,,Full đồ như ảnh,,,,,,,,,,,,,,,,
2,"Số 10 
Ngách 61 
Ngõ 88 Giáp Nhị",406,Hoàng Mai,"Hình ảnh,video",1 NGỦ+GÁC XÉP,28,"4,500,000 đ",,Có khách,,"Đệm, tủ quần áo , điều hòa, nóng lạnh, tủ bếp,bàn ăn hút mùi, bồn rửa bát, sofa, máy giặt ",,,,,,,,,,,,,,,,
,"Số 7 
Ngách 70
Ngõ 29 Khương Hạ",606,Thanh Xuân,https://drive.google.com/drive/u/0/folders/1ie2s-Kbjrcx3B3b1lWESEWOWGE1sfxZU,Phòng Gác xép,"Sàn 26
Gác 8","5,400,000 đ",Tặng 2tr kí hđ trước 25/4,Có khách,,"Nệm, tủ quần áo, điều hòa, nóng lạnh, tủ lạnh, tủ bếp, bếp từ, hút mùi, sofa, máy giặt , rèm,giàn phơi",,,,,,,,,,,,,,,,
13,"Số 10 
Ngách 61 
Ngõ 88 Giáp Nhị",506,Hoàng Mai,"Hình ảnh,video",1 NGỦ+GÁC XÉP,28,"4,300,000 đ",,Có khách,,Full đồ như ảnh,,,,,,,,,,,,,,,,
7,"Số 10 
Ngách 61 
Ngõ 88 Giáp Nhị",604,Hoàng Mai,"Hình ảnh,video",1 NGỦ+GÁC XÉP,28,"4,200,000 đ",,Có khách,,"Đệm, tủ quần áo , điều hòa, nóng lạnh, tủ bếp,bàn ăn hút mùi, bồn rửa bát, sofa, máy giặt ",,,,,,,,,,,,,,,,
11,"Số 10 
Ngách 61 
Ngõ 88 Giáp Nhị",608,Hoàng Mai,"Hình ảnh,video",1 NGỦ+GÁC XÉP,28,"4,700,000 đ",,Có khách,,"Đệm, tủ quần áo , điều hòa, nóng lạnh, tủ bếp,bàn ăn hút mùi, bồn rửa bát, sofa, máy giặt ",,,,,,,,,,,,,,,,
,"Số 10 
Ngách 61 
Ngõ 88 Giáp Nhị",608,Hoàng Mai,"Hình ảnh,video",1 NGỦ+GÁC XÉP,28,"4,700,000 đ",,có khách,,"Đệm, tủ quần áo , điều hòa, nóng lạnh, tủ bếp,bàn ăn hút mùi, bồn rửa bát, sofa, máy giặt ",,,,,,,,,,,,,,,,
18,"Số 52
Ngõ 173
 Hoàng Hoa Thám",307,Ba Đình,"Hình ảnh,video",1 NGỦ+GÁC XÉP,25,"4,800,000 đ",,có khách,,"Đệm, tủ quần áo , điều hòa, nóng lạnh, tủ lạnh, tủ bếp,bàn ăn hút mùi, bồn rửa bát, sofa, máy giặt ",,,,,,,,,,,,,,,,
7,"Số 52
Ngõ 173
 Hoàng Hoa Thám",502,Ba Đình,"Hình ảnh,video",1 NGỦ+GÁC XÉP,22+6 gác,"4,600,000 đ",,Có khách,,Full đồ như ảnh,Bảo Chấn,0934686094,,,,,,,,,,,,,,
3,"Số 52
Ngõ 173
 Hoàng Hoa Thám",403,Ba Đình,video,1 NGỦ+GÁC XÉP,25,"4,600,000 đ",,Có khách,,Full đồ như ảnh,Bảo Chấn,0934686094,,,,,,,,,,,,,,
10,"Số 52
Ngõ 173
 Hoàng Hoa Thám",306,Ba Đình,"Hình ảnh,video",1 NGỦ+GÁC XÉP,25,"4,600,000 đ",,Có khách,,"Đệm, tủ quần áo , điều hòa, nóng lạnh, tủ lạnh, tủ bếp,bàn ăn hút mùi, bồn rửa bát, sofa, máy giặt ",,,,,,,,,,,,,,,,
9,"Số 52
Ngõ 173
 Hoàng Hoa Thám",308,Ba Đình,"Hình ảnh,video",1 NGỦ+GÁC XÉP,25,"5,600,000 đ",,Có khách,,"Đệm, tủ quần áo , điều hòa, nóng lạnh, tủ lạnh, tủ bếp,bàn ăn hút mùi, bồn rửa bát, sofa, máy giặt ",,,,,,,,,,,,,,,,
,"Số 10 
Ngách 61 
Ngõ 88 Giáp Nhị",701,Hoàng Mai,"Hình ảnh,video",1 NGỦ+GÁC XÉP,28,"4,700,000 đ",,Có khách,,"Đệm, tủ quần áo , điều hòa, nóng lạnh, tủ bếp,bàn ăn hút mùi, bồn rửa bát, sofa, máy giặt ",,,,,,,,,,,,,,,,
,"Số 52
Ngõ 173
 Hoàng Hoa Thám",506,Ba Đình,"Hình ảnh,video",1 NGỦ+GÁC XÉP,"25
7","4,600,000 đ",,Có khách,,"Đệm, tủ quần áo , điều hòa, nóng lạnh, tủ lạnh, tủ bếp,bàn ăn hút mùi, bồn rửa bát, sofa, máy giặt ",,,,,,,,,,,,,,,,
,"Số 52
Ngõ 173
 Hoàng Hoa Thám",501,Ba Đình,"Hình ảnh,video",1 NGỦ+GÁC XÉP,"25
7","4,600,000 đ",,Có khách,,"Đệm, tủ quần áo , điều hòa, nóng lạnh, tủ lạnh, tủ bếp,bàn ăn hút mùi, bồn rửa bát, sofa, máy giặt ",,,,,,,,,,,,,,,,
,"Số 52
Ngõ 173
 Hoàng Hoa Thám",308,Ba Đình,"Hình ảnh,video",1 NGỦ+GÁC XÉP,"35
7","5,800,000 đ",,có khách,,"Đệm, tủ quần áo , điều hòa, nóng lạnh, tủ lạnh, tủ bếp,bàn ăn hút mùi, bồn rửa bát, sofa, máy giặt ",,,,,,,,,,,,,,,,
,"Số 52
Ngõ 173
 Hoàng Hoa Thám",408,Ba Đình,"Hình ảnh,video",1 NGỦ+GÁC XÉP,"35
7","5,800,000 đ",,Có khách,,"Đệm, tủ quần áo , điều hòa, nóng lạnh, tủ lạnh, tủ bếp,bàn ăn hút mùi, bồn rửa bát, sofa, máy giặt ",,,,,,,,,,,,,,,,
3,"Số 11 ngách 11
ngõ 146 
Vương Thừa Vũ",404,Thanh Xuân,"Hình ảnh, video",1 NGỦ+GÁC XÉP,26+6 GÁC,"5,500,000 đ",,Có khách,,Full đồ như ảnh,Bảo Chấn,0934686094,,,,,,,,,,,,,,
6,"Số 9 ngách 11
ngõ 146 
Vương Thừa Vũ",401,Thanh Xuân,"Hình ảnh, video",1 NGỦ+GÁC XÉP,26+6 GÁC,"5,700,000 đ",,Có khách,,Full đồ như ảnh,,,,,,,,,,,,,,,,
,"Số 9 ngách 11
ngõ 146 
Vương Thừa Vũ",603,Thanh Xuân,"Hình ảnh, video",1 NGỦ+GÁC XÉP,27+6 GÁC,"5,700,000 đ",,Có khách,,Full đồ như ảnh,,,,,,,,,,,,,,,,
,"Số 10 
ngõ 118 
Vương Thừa Vũ",401,Thanh Xuân,"Hình ảnh, video",1 NGỦ+GÁC XÉP,26+6 GÁC,"5,500,000 đ",,Có khách,,"Đệm, tủ quần áox, điều hòa, nóng lạnh, tủ bếp, ,bàn ăn hút mùi, bồn rửa bát, sofa, máy giặt ",,,,,,,,,,,,,,,,
,"Số 7 
Ngách 70
Ngõ 29 Khương Hạ",705,Thanh Xuân,https://drive.google.com/drive/u/0/folders/1ie2s-Kbjrcx3B3b1lWESEWOWGE1sfxZU,Phòng Gác xép,"Sàn 26
Gác 8","5,000,000 đ",Tặng 2tr kí hđ trước 25/4,Có khách,,"Nệm, tủ quần áo, điều hòa, nóng lạnh, tủ lạnh, tủ bếp, bếp từ, hút mùi, sofa, máy giặt , rèm,giàn phơi",,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Số 19
ngõ 146 
Vương Thừa Vũ",201,Thanh Xuân,"Hình ảnh, video",1 NGỦ+GÁC XÉP,"2 Ngủ
1 Khách","8,500,000 đ",Tặng 1tr kí hđ trước 30/4,Có khách,,"Đệm, tủ quần áox, điều hòa, nóng lạnh, tủ bếp, ,bàn ăn hút mùi, bồn rửa bát, sofa, máy giặt ",,,,,,,,,,,,,,,,
,"Số 10 
ngõ 118 
Vương Thừa Vũ",203,Thanh Xuân,"Hình ảnh, video",1 NGỦ+GÁC XÉP,26+6 GÁC,"4,500,000 đ",Tặng 2tr kí hđ trước 15/05,Có khách,,"Đệm, tủ quần áox, điều hòa, nóng lạnh, tủ bếp, ,bàn ăn hút mùi, bồn rửa bát, sofa, máy giặt ",,,,,,,,,,,,,,,,
,"Số 10 
ngõ 118 
Vương Thừa Vũ",704,Thanh Xuân,"Hình ảnh, video",1 NGỦ+GÁC XÉP,26+6 GÁC,"5,000,000 đ",,Có khách,,"Đệm, tủ quần áox, điều hòa, nóng lạnh, tủ bếp, ,bàn ăn hút mùi, bồn rửa bát, sofa, máy giặt ",,,,,,,,,,,,,,,,
,"Số 10 
ngõ 118 
Vương Thừa Vũ",703,Thanh Xuân,"Hình ảnh, video",1 NGỦ+GÁC XÉP,26+6 GÁC,"5,000,000 đ",,Có khách,,"Đệm, tủ quần áox, điều hòa, nóng lạnh, tủ bếp, ,bàn ăn hút mùi, bồn rửa bát, sofa, máy giặt ",,,,,,,,,,,,,,,,
2,"Số 11
Ngách 11
Ngõ 146
Vương Thừa Vũ",503,Thanh Xuân,https://drive.google.com/drive/folders/1Fq2LPhOH9WZXg7fml87025tzma39XbIb,1 NGỦ+GÁC XÉP,26,"5,000,000 đ",Free tiền nhà đến m10/06,Có khách,,Full đồ như ảnh,"Bảo Chấn
X9","0934686094
0967691507",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,"Số 7 
Ngách 70
Ngõ 29 Khương Hạ",502,Thanh Xuân,"Link ảnh,video",Phòng Gác xép,"Sàn 34
Gác 8","6,200,000 đ",,Có khách,,"Nệm, tủ quần áo, điều hòa, nóng lạnh, tủ lạnh, tủ bếp, bếp từ, hút mùi, sofa, máy giặt , rèm,giàn phơi",,,,,,,,,,,,,,,,
,"Số 7 
Ngách 70
Ngõ 29 Khương Hạ",205,Thanh Xuân,"Link ảnh,video",Phòng Gác xép,"Sàn 26
Gác 8","5,200,000 đ",,Có khách,,"Nệm, tủ quần áo, điều hòa, nóng lạnh, tủ lạnh, tủ bếp, bếp từ, hút mùi, sofa, máy giặt , rèm,giàn phơi",,,,,,,,,,,,,,,,
,"Số 7 
Ngách 70
Ngõ 29 Khương Hạ",303,Thanh Xuân,"Link ảnh,video",Phòng Gác xép,"Sàn 26
Gác 8","5,200,000 đ",,Có khách,,"Nệm, tủ quần áo, điều hòa, nóng lạnh, tủ lạnh, tủ bếp, bếp từ, hút mùi, sofa, máy giặt , rèm,giàn phơi",,,,,,,,,,,,,,,,
29,"Số 7 
Ngách 70
Ngõ 29 Khương Hạ",206,Thanh Xuân,,"1 Ngủ
1 Gác Xép","Sàn 26
Gác 8","5,600,000 đ",,Có khách,,"Nệm, tủ quần áo, điều hòa, nóng lạnh, tủ lạnh, tủ bếp, bếp từ, hút mùi, sofa, máy giặt , rèm,giàn phơi",,,,,,,,,,,,,,,,
27,"Số 7 
Ngách 70
Ngõ 29 Khương Hạ",303,Thanh Xuân,"Link ảnh,video","1 Ngủ
1 Gác Xép","Sàn 26
Gác 8","5,500,000 đ",,Có khách,,"Nệm, tủ quần áo, điều hòa, nóng lạnh, tủ lạnh, tủ bếp, bếp từ, hút mùi, sofa, máy giặt , rèm,giàn phơi",,,,,,,,,,,,,,,,
,"Số 7 
Ngách 70
Ngõ 29 Khương Hạ",403,Thanh Xuân,"Link ảnh,video","1 Ngủ
1 Gác Xép","Sàn 26
Gác 8","5,500,000 đ",,Có khách,,"Nệm, tủ quần áo, điều hòa, nóng lạnh, tủ lạnh, tủ bếp, bếp từ, hút mùi, sofa, máy giặt , rèm,giàn phơi",,,,,,,,,,,,,,,,
,"Số 7 
Ngách 70
Ngõ 29 Khương Hạ",305,Thanh Xuân,"Link ảnh,video",Phòng Gác xép,"Sàn 26
Gác 8","5,200,000 đ",,Có khách,,"Nệm, tủ quần áo, điều hòa, nóng lạnh, tủ lạnh, tủ bếp, bếp từ, hút mùi, sofa, máy giặt , rèm,giàn phơi",,,,,,,,,,,,,,,,
,"Số 7 
Ngách 70
Ngõ 29 Khương Hạ",306,Thanh Xuân,,"1 Ngủ
1 Gác Xép","Sàn 26
Gác 8","5,900,000 đ",,có khách,,"Nệm, tủ quần áo, điều hòa, nóng lạnh, tủ lạnh, tủ bếp, bếp từ, hút mùi, sofa, máy giặt , rèm,giàn phơi",,,,,,,,,,,,,,,,
,"Số 7 
Ngách 70
Ngõ 29 Khương Hạ",403,Thanh Xuân,"Link ảnh,video","1 Ngủ
1 Gác Xép","Sàn 26
Gác 8","5,700,000 đ",,có khách,,"Nệm, tủ quần áo, điều hòa, nóng lạnh, tủ lạnh, tủ bếp, bếp từ, hút mùi, sofa, máy giặt , rèm,giàn phơi",,,,,,,,,,,,,,,,
32,"Số 7 
Ngách 70
Ngõ 29 Khương Hạ",404,Thanh Xuân,"Link ảnh,video","1 Ngủ
1 Gác Xép","Sàn 26
Gác 8","5,500,000 đ",,Có khách,,"Nệm, tủ quần áo, điều hòa, nóng lạnh, tủ lạnh, tủ bếp, bếp từ, hút mùi, sofa, máy giặt , rèm,giàn phơi",,,,,,,,,,,,,,,,
,"Số 7 
Ngách 70
Ngõ 29 Khương Hạ",404,Thanh Xuân,"Link ảnh,video","1 Ngủ
1 Gác Xép","Sàn 26
Gác 8","5,500,000 đ",,Có khách,,"Nệm, tủ quần áo, điều hòa, nóng lạnh, tủ lạnh, tủ bếp, bếp từ, hút mùi, sofa, máy giặt , rèm,giàn phơi",,,,,,,,,,,,,,,,
18,"Số 7 
Ngách 70
Ngõ 29 Khương Hạ",601,Thanh Xuân,"Link ảnh,video",Phòng Gác xép,"Sàn 26
Gác 8","5,500,000 đ",,Có khách,,"Nệm, tủ quần áo, điều hòa, nóng lạnh, tủ lạnh, tủ bếp, bếp từ, hút mùi, sofa, máy giặt , rèm,giàn phơi",,,,,,,,,,,,,,,,
3,"Số 7 
Ngách 70
Ngõ 29 Khương Hạ",305,Thanh Xuân,"Link ảnh,video",Phòng Gác xép,"Sàn 26
Gác 8","5,200,000 đ",,Có khách,,Full đồ như ảnh,,,,,,,,,,,,,,,,
,"Số 7 
Ngách 70
Ngõ 29 Khương Hạ",503,Thanh Xuân,"Link ảnh,video","1 Ngủ
1 Gác Xép","Sàn 26
Gác 8","5,700,000 đ",,có khách,,"Nệm, tủ quần áo, điều hòa, nóng lạnh, tủ lạnh, tủ bếp, bếp từ, hút mùi, sofa, máy giặt , rèm,giàn phơi",,,,,,,,,,,,,,,,
,"Số 7 
Ngách 70
Ngõ 29 Khương Hạ",504,Thanh Xuân,"Link ảnh,video","1 Ngủ
1 Gác Xép","Sàn 26
Gác 8","5,700,000 đ",,có khách,,"Nệm, tủ quần áo, điều hòa, nóng lạnh, tủ lạnh, tủ bếp, bếp từ, hút mùi, sofa, máy giặt , rèm,giàn phơi",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,"Số 71 
Ngõ 52 Quan Nhân","201
401",Thanh Xuân,"Hình ảnh, video",1 NGỦ+GÁC XÉP,26+6 GÁC,"5.300.000 đ
",,Có khách,,Full đồ như ảnh,,,,,,,,,,,,,,,,
,"Số 48 Hẻm 2
Ngách 70 Ngõ 29 
Khương Hạ",703,Thanh Xuân,"Hình ảnh,video",1 NGỦ+GÁC XÉP,27+ 6 Gác,"4,700,000 đ",,Có khách,,Full đồ như ảnh,,,,,,,,,,,,,,,,
4,"Số 48 Hẻm 2
Ngách 70 Ngõ 29 
Khương Hạ",401,Thanh Xuân,"Hình ảnh,video",1 NGỦ+GÁC XÉP,27+ 6 Gác,"4,700,000 đ",,Có khách,,Full đồ như ảnh,,,,,,,,,,,,,,,,
24,"Số 48 
ngõ 79 mễ trì thượng",703,Nam Từ Liêm,......,1 NGỦ+ GÁC XÉP,35+6m gác,"5,200,000 đ",,Có khách,,Full đồ như ảnh,,,,,,,,,,,,,,,,
22,"Số 48 
ngõ 79 mễ trì thượng",203,Nam Từ Liêm,"Hình ảnh,video",1 NGỦ+ GÁC XÉP,35+6m gác,"4,600,000 đ",,Có khách,,Full đồ như ảnh,,,,,,,,,,,,,,,,
12,"Số 48 
ngõ 79 mễ trì thượng",204,Nam Từ Liêm,"Hình ảnh,video",1 NGỦ+ GÁC XÉP,25+6 GÁC,"4,500,000 đ",,Có khách,,Full đồ như ảnh,Thịnh,0981074306,,,,,,,,,,,,,,
17,"Số 48 
ngõ 79 mễ trì thượng",502,Nam Từ Liêm,"Hình ảnh,video",1 NGỦ+ GÁC XÉP,24+6 GÁC,"4,500,000 đ",,Có khách,,Full đồ như ảnh,Thịnh,0981074306,,,,,,,,,,,,,,
18,"Số 48 
ngõ 79 mễ trì thượng",504,Nam Từ Liêm,"Hình ảnh,video",1 NGỦ+ GÁC XÉP,25+6 GÁC,"4,500,000 đ",,Có khách,,Full đồ như ảnh,Thịnh,0981074306,,,,,,,,,,,,,,
